,Date,PageViews,Rank,Reach
193,2020-07-10,"{'PerMillion': '38', 'PerUser': '3.50'}",1264,{'PerMillion': '450'}
194,2020-07-11,"{'PerMillion': '41', 'PerUser': '3.90'}",1404,{'PerMillion': '390'}
195,2020-07-12,"{'PerMillion': '38', 'PerUser': '3.50'}",1416,{'PerMillion': '400'}
196,2020-07-13,"{'PerMillion': '39', 'PerUser': '3.30'}",1165,{'PerMillion': '500'}
197,2020-07-14,"{'PerMillion': '34', 'PerUser': '3.50'}",1397,{'PerMillion': '420'}
198,2020-07-15,"{'PerMillion': '21', 'PerUser': '3.50'}",2330,{'PerMillion': '260'}
199,2020-07-16,"{'PerMillion': '35', 'PerUser': '3.10'}",1235,{'PerMillion': '480'}
200,2020-07-17,"{'PerMillion': '24', 'PerUser': '4.30'}",2456,{'PerMillion': '230'}
201,2020-07-18,"{'PerMillion': '38', 'PerUser': '3.50'}",1471,{'PerMillion': '390'}
202,2020-07-19,"{'PerMillion': '48', 'PerUser': '3.70'}",1161,{'PerMillion': '480'}
203,2020-07-20,"{'PerMillion': '49', 'PerUser': '3.50'}",911,{'PerMillion': '600'}
204,2020-07-21,"{'PerMillion': '40', 'PerUser': '2.90'}",1011,{'PerMillion': '600'}
205,2020-07-22,"{'PerMillion': '64', 'PerUser': '4.20'}",790,{'PerMillion': '650'}
206,2020-07-23,"{'PerMillion': '42', 'PerUser': '3.50'}",1119,{'PerMillion': '500'}
207,2020-07-24,"{'PerMillion': '54', 'PerUser': '4.30'}",1010,{'PerMillion': '520'}
208,2020-07-25,"{'PerMillion': '55', 'PerUser': '3.70'}",978,{'PerMillion': '540'}
209,2020-07-26,"{'PerMillion': '22', 'PerUser': '3.30'}",2432,{'PerMillion': '250'}
210,2020-07-27,"{'PerMillion': '42', 'PerUser': '3.40'}",1082,{'PerMillion': '540'}
211,2020-07-28,"{'PerMillion': '37', 'PerUser': '3.80'}",1345,{'PerMillion': '420'}
212,2020-07-29,"{'PerMillion': '40', 'PerUser': '3.80'}",1212,{'PerMillion': '460'}
213,2020-07-30,"{'PerMillion': '19', 'PerUser': '3.30'}",2421,{'PerMillion': '250'}
214,2020-07-31,"{'PerMillion': '37', 'PerUser': '2.90'}",1123,{'PerMillion': '530'}
215,2020-08-01,"{'PerMillion': '49', 'PerUser': '3.20'}",985,{'PerMillion': '560'}
216,2020-08-02,"{'PerMillion': '39', 'PerUser': '4.00'}",1536,{'PerMillion': '350'}
217,2020-08-03,"{'PerMillion': '52', 'PerUser': '4.60'}",1077,{'PerMillion': '490'}
218,2020-08-04,"{'PerMillion': '37', 'PerUser': '4.00'}",1450,{'PerMillion': '390'}
219,2020-08-05,"{'PerMillion': '47', 'PerUser': '3.70'}",1030,{'PerMillion': '530'}
220,2020-08-06,"{'PerMillion': '33', 'PerUser': '2.90'}",1253,{'PerMillion': '480'}
221,2020-08-07,"{'PerMillion': '53', 'PerUser': '3.10'}",801,{'PerMillion': '690'}
222,2020-08-08,"{'PerMillion': '32', 'PerUser': '3.00'}",1554,{'PerMillion': '370'}
223,2020-08-09,"{'PerMillion': '24', 'PerUser': '3.10'}",2211,{'PerMillion': '270'}
224,2020-08-10,"{'PerMillion': '53', 'PerUser': '4.20'}",945,{'PerMillion': '530'}
225,2020-08-11,"{'PerMillion': '78', 'PerUser': '5.40'}",740,{'PerMillion': '600'}
226,2020-08-12,"{'PerMillion': '61', 'PerUser': '4.30'}",830,{'PerMillion': '590'}
227,2020-08-13,"{'PerMillion': '26', 'PerUser': '3.00'}",1627,{'PerMillion': '350'}
228,2020-08-14,"{'PerMillion': '37', 'PerUser': '2.80'}",1042,{'PerMillion': '530'}
229,2020-08-15,"{'PerMillion': '46', 'PerUser': '5.00'}",1491,{'PerMillion': '330'}
230,2020-08-16,"{'PerMillion': '63', 'PerUser': '4.40'}",922,{'PerMillion': '510'}
231,2020-08-17,"{'PerMillion': '52', 'PerUser': '3.50'}",828,{'PerMillion': '610'}
232,2020-08-18,"{'PerMillion': '58', 'PerUser': '4.20'}",835,{'PerMillion': '580'}
233,2020-08-19,"{'PerMillion': '43', 'PerUser': '3.70'}",1116,{'PerMillion': '470'}
234,2020-08-20,"{'PerMillion': '56', 'PerUser': '4.80'}",991,{'PerMillion': '470'}
235,2020-08-21,"{'PerMillion': '69', 'PerUser': '5.30'}",887,{'PerMillion': '500'}
236,2020-08-22,"{'PerMillion': '43', 'PerUser': '3.30'}",1163,{'PerMillion': '440'}
237,2020-08-23,"{'PerMillion': '44', 'PerUser': '3.60'}",1285,{'PerMillion': '400'}
238,2020-08-24,"{'PerMillion': '44', 'PerUser': '3.30'}",942,{'PerMillion': '550'}
239,2020-08-25,"{'PerMillion': '40', 'PerUser': '3.10'}",1012,{'PerMillion': '530'}
240,2020-08-26,"{'PerMillion': '47', 'PerUser': '3.10'}",838,{'PerMillion': '620'}
241,2020-08-27,"{'PerMillion': '39', 'PerUser': '3.40'}",1115,{'PerMillion': '480'}
242,2020-08-28,"{'PerMillion': '28', 'PerUser': '3.50'}",1713,{'PerMillion': '320'}
243,2020-08-29,"{'PerMillion': '41', 'PerUser': '3.50'}",1269,{'PerMillion': '410'}
244,2020-08-30,"{'PerMillion': '36', 'PerUser': '3.60'}",1534,{'PerMillion': '350'}
245,2020-08-31,"{'PerMillion': '40', 'PerUser': '3.30'}",1055,{'PerMillion': '510'}
246,2020-09-01,"{'PerMillion': '56', 'PerUser': '4.50'}",914,{'PerMillion': '530'}
