,Date,PageViews,Rank,Reach
186,2020-07-03,"{'PerMillion': '3.6', 'PerUser': '2.00'}",11556,{'PerMillion': '70'}
187,2020-07-04,"{'PerMillion': '11', 'PerUser': '4.00'}",5543,{'PerMillion': '100'}
188,2020-07-05,"{'PerMillion': '1.7', 'PerUser': '2.00'}",26108,{'PerMillion': '40'}
189,2020-07-06,"{'PerMillion': '3.6', 'PerUser': '2.40'}",11955,{'PerMillion': '65'}
190,2020-07-07,"{'PerMillion': '7.3', 'PerUser': '3.00'}",5925,{'PerMillion': '120'}
191,2020-07-08,"{'PerMillion': '6.4', 'PerUser': '2.40'}",6225,{'PerMillion': '120'}
192,2020-07-09,"{'PerMillion': '4.5', 'PerUser': '2.00'}",8805,{'PerMillion': '90'}
193,2020-07-10,"{'PerMillion': '9.9', 'PerUser': '5.80'}",8144,{'PerMillion': '70'}
194,2020-07-11,"{'PerMillion': '3.3', 'PerUser': '2.00'}",14112,{'PerMillion': '50'}
195,2020-07-12,"{'PerMillion': '2', 'PerUser': '1.00'}",19109,{'PerMillion': '50'}
196,2020-07-13,"{'PerMillion': '4.8', 'PerUser': '2.10'}",7797,{'PerMillion': '98'}
197,2020-07-14,"{'PerMillion': '6.5', 'PerUser': '3.30'}",7993,{'PerMillion': '85'}
198,2020-07-15,"{'PerMillion': '3.3', 'PerUser': '2.00'}",11236,{'PerMillion': '70'}
199,2020-07-16,"{'PerMillion': '1.6', 'PerUser': '1.40'}",22497,{'PerMillion': '47'}
200,2020-07-17,"{'PerMillion': '13', 'PerUser': '5.00'}",5700,{'PerMillion': '100'}
201,2020-07-18,"{'PerMillion': '2.3', 'PerUser': '2.00'}",23739,{'PerMillion': '35'}
202,2020-07-19,"{'PerMillion': '4', 'PerUser': '1.00'}",8752,{'PerMillion': '100'}
203,2020-07-20,"{'PerMillion': '3.6', 'PerUser': '1.70'}",9499,{'PerMillion': '92'}
204,2020-07-21,"{'PerMillion': '9', 'PerUser': '5.10'}",7802,{'PerMillion': '77'}
205,2020-07-22,"{'PerMillion': '4.2', 'PerUser': '2.00'}",8026,{'PerMillion': '100'}
206,2020-07-23,"{'PerMillion': '6.4', 'PerUser': '3.00'}",7320,{'PerMillion': '96'}
207,2020-07-24,"{'PerMillion': '4.2', 'PerUser': '2.00'}",9134,{'PerMillion': '90'}
208,2020-07-25,"{'PerMillion': '1.8', 'PerUser': '1.00'}",21316,{'PerMillion': '48'}
209,2020-07-26,"{'PerMillion': '3.3', 'PerUser': '3.00'}",17649,{'PerMillion': '46'}
210,2020-07-27,"{'PerMillion': '7.2', 'PerUser': '3.00'}",6182,{'PerMillion': '110'}
211,2020-07-28,"{'PerMillion': '4', 'PerUser': '1.50'}",7776,{'PerMillion': '110'}
212,2020-07-29,"{'PerMillion': '4.5', 'PerUser': '2.00'}",8304,{'PerMillion': '100'}
213,2020-07-30,"{'PerMillion': '13', 'PerUser': '4.00'}",4138,{'PerMillion': '200'}
214,2020-07-31,"{'PerMillion': '6.5', 'PerUser': '3.00'}",6970,{'PerMillion': '100'}
215,2020-08-01,"{'PerMillion': '8.5', 'PerUser': '1.80'}",4251,{'PerMillion': '180'}
216,2020-08-02,"{'PerMillion': '3.5', 'PerUser': '3.00'}",15939,{'PerMillion': '50'}
217,2020-08-03,"{'PerMillion': '7.4', 'PerUser': '1.90'}",4677,{'PerMillion': '160'}
218,2020-08-04,"{'PerMillion': '4.1', 'PerUser': '2.00'}",7590,{'PerMillion': '110'}
219,2020-08-05,"{'PerMillion': '5.6', 'PerUser': '2.00'}",7333,{'PerMillion': '100'}
220,2020-08-06,"{'PerMillion': '6', 'PerUser': '1.90'}",5926,{'PerMillion': '130'}
221,2020-08-07,"{'PerMillion': '13', 'PerUser': '3.50'}",4114,{'PerMillion': '150'}
222,2020-08-08,"{'PerMillion': '6', 'PerUser': '3.00'}",8766,{'PerMillion': '80'}
223,2020-08-09,"{'PerMillion': '4.2', 'PerUser': '2.00'}",10880,{'PerMillion': '70'}
224,2020-08-10,"{'PerMillion': '4.4', 'PerUser': '2.40'}",9860,{'PerMillion': '76'}
225,2020-08-11,"{'PerMillion': '3.7', 'PerUser': '2.20'}",11081,{'PerMillion': '69'}
