,Date,PageViews,Rank,Reach
216,2020-08-02,"{'PerMillion': '3', 'PerUser': '1.00'}",9892,{'PerMillion': '90'}
217,2020-08-03,"{'PerMillion': '1.3', 'PerUser': '1.00'}",27709,{'PerMillion': '40'}
218,2020-08-04,"{'PerMillion': '3.6', 'PerUser': '2.30'}",11644,{'PerMillion': '68'}
219,2020-08-05,"{'PerMillion': '2.5', 'PerUser': '1.00'}",11992,{'PerMillion': '79'}
220,2020-08-06,"{'PerMillion': '1', 'PerUser': '2.00'}",41293,{'PerMillion': '25'}
221,2020-08-07,"{'PerMillion': '2.3', 'PerUser': '1.00'}",15013,{'PerMillion': '62'}
222,2020-08-08,"{'PerMillion': '2.8', 'PerUser': '2.00'}",18269,{'PerMillion': '47'}
223,2020-08-09,"{'PerMillion': '3.3', 'PerUser': '2.00'}",12478,{'PerMillion': '65'}
224,2020-08-10,"{'PerMillion': '2.6', 'PerUser': '2.00'}",13565,{'PerMillion': '65'}
225,2020-08-11,"{'PerMillion': '1.5', 'PerUser': '2.00'}",27685,{'PerMillion': '34'}
226,2020-08-12,"{'PerMillion': '2.2', 'PerUser': '2.00'}",19998,{'PerMillion': '40'}
227,2020-08-13,"{'PerMillion': '2.4', 'PerUser': '1.70'}",15516,{'PerMillion': '56'}
228,2020-08-14,"{'PerMillion': '2.2', 'PerUser': '1.60'}",17244,{'PerMillion': '53'}
229,2020-08-15,"{'PerMillion': '1.8', 'PerUser': '2.00'}",24973,{'PerMillion': '37'}
230,2020-08-16,"{'PerMillion': '3.3', 'PerUser': '3.00'}",18493,{'PerMillion': '43'}
231,2020-08-17,"{'PerMillion': '2.1', 'PerUser': '1.00'}",13762,{'PerMillion': '71'}
232,2020-08-18,"{'PerMillion': '3.6', 'PerUser': '2.00'}",9028,{'PerMillion': '94'}
233,2020-08-19,"{'PerMillion': '3.7', 'PerUser': '1.00'}",8208,{'PerMillion': '110'}
234,2020-08-20,"{'PerMillion': '1.9', 'PerUser': '1.70'}",20097,{'PerMillion': '47'}
235,2020-08-21,"{'PerMillion': '1.5', 'PerUser': '1.00'}",24430,{'PerMillion': '42'}
236,2020-08-22,"{'PerMillion': '2.3', 'PerUser': '2.00'}",19024,{'PerMillion': '50'}
237,2020-08-23,"{'PerMillion': '0.7', 'PerUser': '2.00'}",66540,{'PerMillion': '10'}
238,2020-08-24,"{'PerMillion': '2.6', 'PerUser': '2.50'}",18644,{'PerMillion': '43'}
239,2020-08-25,"{'PerMillion': '2.6', 'PerUser': '2.00'}",13913,{'PerMillion': '60'}
240,2020-08-26,"{'PerMillion': '2.4', 'PerUser': '1.60'}",14390,{'PerMillion': '61'}
241,2020-08-27,"{'PerMillion': '2.2', 'PerUser': '2.10'}",20056,{'PerMillion': '44'}
242,2020-08-28,"{'PerMillion': '3', 'PerUser': '2.00'}",14482,{'PerMillion': '60'}
243,2020-08-29,"{'PerMillion': '2.5', 'PerUser': '2.00'}",19132,{'PerMillion': '48'}
244,2020-08-30,"{'PerMillion': '1.2', 'PerUser': '2.00'}",36000,{'PerMillion': '30'}
245,2020-08-31,"{'PerMillion': '2.4', 'PerUser': '1.80'}",15417,{'PerMillion': '56'}
246,2020-09-01,"{'PerMillion': '2.8', 'PerUser': '2.00'}",11945,{'PerMillion': '74'}
247,2020-09-02,"{'PerMillion': '2', 'PerUser': '1.40'}",15591,{'PerMillion': '60'}
248,2020-09-03,"{'PerMillion': '1.9', 'PerUser': '1.60'}",19120,{'PerMillion': '50'}
249,2020-09-04,"{'PerMillion': '3.4', 'PerUser': '2.00'}",12338,{'PerMillion': '60'}
250,2020-09-05,"{'PerMillion': '1.6', 'PerUser': '2.00'}",24798,{'PerMillion': '40'}
251,2020-09-06,"{'PerMillion': '2.7', 'PerUser': '2.00'}",14678,{'PerMillion': '60'}
252,2020-09-07,"{'PerMillion': '3.1', 'PerUser': '2.20'}",13707,{'PerMillion': '57'}
253,2020-09-08,"{'PerMillion': '0.96', 'PerUser': '1.00'}",38849,{'PerMillion': '29'}
254,2020-09-09,"{'PerMillion': '2.6', 'PerUser': '2.30'}",15832,{'PerMillion': '50'}
255,2020-09-10,"{'PerMillion': '2.2', 'PerUser': '2.00'}",16579,{'PerMillion': '52'}
256,2020-09-11,"{'PerMillion': '2.3', 'PerUser': '1.80'}",16965,{'PerMillion': '52'}
257,2020-09-12,"{'PerMillion': '2.4', 'PerUser': '2.00'}",16956,{'PerMillion': '55'}
258,2020-09-13,"{'PerMillion': '2.5', 'PerUser': '2.00'}",20679,{'PerMillion': '42'}
259,2020-09-14,"{'PerMillion': '1.5', 'PerUser': '1.40'}",23112,{'PerMillion': '46'}
260,2020-09-15,"{'PerMillion': '1.6', 'PerUser': '1.60'}",22961,{'PerMillion': '44'}
261,2020-09-16,"{'PerMillion': '1.7', 'PerUser': '1.80'}",24817,{'PerMillion': '39'}
262,2020-09-17,"{'PerMillion': '1.2', 'PerUser': '2.00'}",31961,{'PerMillion': '32'}
263,2020-09-18,"{'PerMillion': '1.6', 'PerUser': '3.00'}",35526,{'PerMillion': '25'}
